Time,SensorID,RadarID,TOA,Amplitude,Frequency,PulseWidth,AOA
2.0749999999998825,Sensor3,Radar2,2.0750180600521473,-76.99118685199127,9200000000.000051,1.1999367252530044e-06,58.5739535527916
2.0749999999998825,Sensor4,Radar2,2.075018120689537,-77.91395263561002,9198908869.374138,1.226255229631978e-06,58.74776325359927
2.0749999999998825,Sensor5,Radar2,2.075018183343001,-78.74841855326191,9200000000.000092,1.198419155256429e-06,59.14049035778158
2.078999999999882,Sensor1,Radar2,2.079017948379464,-75.04559975697595,9199650267.260933,1.1835727181703e-06,57.305912004122064
2.078999999999882,Sensor2,Radar2,2.079018003435154,-76.34097609280838,9200917799.870447,1.1648386699563909e-06,58.67000554151092
2.078999999999882,Sensor3,Radar2,2.0790180655948904,-76.86103170497161,9199999999.99998,1.191200570857143e-06,59.05590003764569
2.078999999999882,Sensor4,Radar2,2.079018120320383,-78.09389943330834,9199356441.250854,1.2379924515052288e-06,59.36643451286207
2.078999999999882,Sensor5,Radar2,2.0790181819653775,-78.84586148832167,9200000000.000137,1.2010503901564894e-06,59.004072612376774
2.080999999999882,Sensor1,Radar2,2.0810179491454304,-74.69164067430201,9199058965.555632,1.2125837803455925e-06,58.79495197230027
2.080999999999882,Sensor2,Radar2,2.081018005981413,-75.64302359615654,9200995782.774702,1.2192166832083023e-06,58.65756349752159
2.080999999999882,Sensor3,Radar2,2.081018059216866,-76.87005811100231,9200000000.000032,1.2006062372554817e-06,59.04671577241398
2.080999999999882,Sensor4,Radar2,2.081018120163703,-77.50212182004245,9200676553.777178,1.182197322765982e-06,58.67969274364996
2.080999999999882,Sensor5,Radar2,2.081018180908082,-79.00043495398785,9199999999.999899,1.202694625197686e-06,59.29581529262403
2.0849999999998814,Sensor1,Radar2,2.085017948617553,-76.2966806085068,9201263204.07202,1.1779817489746137e-06,58.00820952675093
2.0849999999998814,Sensor2,Radar2,2.0850180080082814,-75.94357932748115,9200023132.564005,1.2240006403476122e-06,58.998832077691375
2.0849999999998814,Sensor3,Radar2,2.0850180661422675,-77.06923062350612,9199999999.999977,1.1976128063958596e-06,58.83521791744555
2.0849999999998814,Sensor4,Radar2,2.085018118744942,-77.5818003102276,9198979463.917484,1.1578726089059184e-06,59.3582859355504
2.0849999999998814,Sensor5,Radar2,2.0850181772618646,-78.85132614603981,9200000000.000154,1.1993411906012083e-06,59.12070310751455
2.086999999999881,Sensor1,Radar2,2.0870179474759656,-75.32794892679279,9199055658.238771,1.190815996028567e-06,58.438023726449885
2.086999999999881,Sensor2,Radar2,2.087018001643108,-75.8629699526655,9199847658.365377,1.2202078093023792e-06,59.14212063047393
2.086999999999881,Sensor3,Radar2,2.0870180608299362,-76.89056669158461,9199999999.99999,1.1990471613636435e-06,59.10639017889251
2.086999999999881,Sensor4,Radar2,2.087018119459171,-77.4413029764477,9201302938.182339,1.1821842933166565e-06,59.28618311247736
2.086999999999881,Sensor5,Radar2,2.087018167979046,-78.74030840354104,9199999999.999903,1.1991123116086245e-06,59.160203666855686
2.0909999999998807,Sensor1,Radar2,2.091017948219738,-75.84217563708704,9199403231.184029,1.1792179192402109e-06,58.223774773351494
2.0909999999998807,Sensor2,Radar2,2.091018004559168,-76.11868528133824,9199175247.10829,1.1901988581969332e-06,58.724034068689214
2.0909999999998807,Sensor3,Radar2,2.0910180567844545,-77.12765708862801,9199999999.999996,1.1954306671441394e-06,59.04125555101236
2.0909999999998807,Sensor4,Radar2,2.091018118384543,-77.22454075719732,9203246061.59297,1.2529299093008298e-06,58.843574900069996
2.0909999999998807,Sensor5,Radar2,2.091018177054048,-79.04710122700641,9199999999.999992,1.1966558099846125e-06,59.14598786979407
2.0929999999998805,Sensor1,Radar2,2.093017946593732,-75.11155697639425,9201126585.93039,1.2020771960313072e-06,61.39887724274573
2.0929999999998805,Sensor2,Radar2,2.0930180048098155,-76.54081852365752,9200063215.116226,1.185414316655843e-06,59.167557738950414
2.0929999999998805,Sensor3,Radar2,2.0930180568658843,-77.09818879202847,9200000000.000038,1.1952747557555456e-06,59.024594893769596
2.0929999999998805,Sensor4,Radar2,2.0930181187130885,-78.21320377556414,9201495674.341639,1.2003479660553037e-06,59.37689795143828
2.0929999999998805,Sensor5,Radar2,2.093018171034449,-79.04055458616057,9200000000.000082,1.1990828261193732e-06,59.12822283021537
2.09699999999988,Sensor1,Radar2,2.097017946042436,-75.78345383530046,9199130756.037653,1.209685111840629e-06,58.283095219610274
2.09699999999988,Sensor2,Radar2,2.097018002442583,-76.62579725029077,9199318657.31609,1.2151404407002065e-06,58.82757905656568
2.09699999999988,Sensor3,Radar2,2.097018062163214,-77.16586856336728,9199999999.999968,1.2061969588016455e-06,59.20018141513027
2.09699999999988,Sensor4,Radar2,2.0970181178482425,-78.07971063145366,9200458129.942047,1.2368361900293803e-06,58.912181156214366
2.09699999999988,Sensor5,Radar2,2.097018177816924,-79.09535872428339,9199999999.9999,1.1997594355786208e-06,59.06977023987363
2.09899999999988,Sensor1,Radar2,2.0990179449374953,-75.3020525458027,9200366370.434742,1.198675857786389e-06,60.085508559316686
2.09899999999988,Sensor2,Radar2,2.0990180009527104,-76.33050479194513,9199428037.193583,1.233627612872546e-06,58.5439585449512
2.09899999999988,Sensor3,Radar2,2.0990180578693938,-76.89647037495249,9200000000.000006,1.199542873645771e-06,59.30768308860554
2.09899999999988,Sensor4,Radar2,2.0990181177954526,-77.88828143487886,9199376548.308979,1.1442504764941877e-06,59.17184463337134
2.09899999999988,Sensor5,Radar2,2.0990181753579105,-78.76401249970738,9199999999.999931,1.2017162714939849e-06,59.02826035227757
2.1029999999998794,Sensor1,Radar2,2.10301794492955,-75.7929994042214,9202387007.718414,1.2062426522389676e-06,57.36170936850409
2.1029999999998794,Sensor2,Radar2,2.103018001545971,-76.55947809542718,9200057053.919914,1.1878339264518221e-06,59.18580217003199
2.1029999999998794,Sensor3,Radar2,2.1030180535959317,-77.0722186343596,9199999999.999996,1.2034186807954541e-06,58.98939549346845
2.1029999999998794,Sensor4,Radar2,2.103018116641379,-77.35517924371827,9200128543.723768,1.1656913702715898e-06,59.26733346117299
2.1029999999998794,Sensor5,Radar2,2.103018172426545,-78.94311184087535,9200000000.00019,1.2021999339746357e-06,59.24342832212848
2.104999999999879,Sensor1,Radar2,2.105017943580734,-75.78560141936478,9200240911.333324,1.1893928673787307e-06,60.26362359312998
2.104999999999879,Sensor2,Radar2,2.1050180004367385,-76.34668191861891,9200959370.718578,1.1902464178508992e-06,58.772080715082396
2.104999999999879,Sensor3,Radar2,2.1050180602133057,-77.14276932294803,9200000000.000011,1.2042489816543503e-06,59.04824231209923
2.104999999999879,Sensor4,Radar2,2.1050181163277517,-77.89799402328862,9198491220.797695,1.1487455520435275e-06,58.94935320612182
2.104999999999879,Sensor5,Radar2,2.105018170562,-79.08363221598432,9200000000.000069,1.2016529196435994e-06,59.17581842333665
2.1089999999998787,Sensor1,Radar2,2.1090179421736357,-75.47888058520633,9199222515.141655,1.1984182956474792e-06,58.2157748265819
2.1089999999998787,Sensor2,Radar2,2.109017998547641,-75.98898010593452,9199424015.501131,1.220776856588043e-06,58.98441423395253
2.1089999999998787,Sensor3,Radar2,2.109018054744812,-76.79056685434692,9199999999.999966,1.2000968357781916e-06,59.07160375350317
2.1089999999998787,Sensor4,Radar2,2.109018115480504,-78.08617274606895,9200266840.501202,1.259744118188046e-06,59.57147640462104
2.1089999999998787,Sensor5,Radar2,2.109018169683795,-79.24815174912385,9199999999.999834,1.1964639256144538e-06,59.21942393207663
2.1109999999998785,Sensor1,Radar2,2.111017943090397,-75.45702623604468,9200281162.266562,1.1932302099698608e-06,59.32870484212255
2.1109999999998785,Sensor2,Radar2,2.1110179966894154,-76.93383354330453,9199005639.176805,1.1845927157175894e-06,58.84354399041625
2.1109999999998785,Sensor3,Radar2,2.111018059030649,-76.81397884577295,9200000000.000048,1.203728095937504e-06,58.81458386458282
2.1109999999998785,Sensor4,Radar2,2.1110181151736715,-77.37079506505302,9202270581.861546,1.259806895081803e-06,59.63685273972053
2.1109999999998785,Sensor5,Radar2,2.111018175498873,-79.03603789910893,9200000000.000153,1.1990431847540963e-06,59.208273753050385
2.114999999999878,Sensor1,Radar2,2.115017943471465,-76.40442598023013,9199712537.801086,1.2107589672690556e-06,59.067102573724156
2.114999999999878,Sensor2,Radar2,2.1150180016652302,-76.5093071047305,9199256978.839802,1.1703562870587438e-06,58.5741706275129
2.114999999999878,Sensor3,Radar2,2.115018058762003,-76.63720753679242,9199999999.999908,1.1991844488310907e-06,58.77062750035672
2.114999999999878,Sensor4,Radar2,2.1150181140219897,-77.71519595175766,9198415655.522736,1.1425828222293765e-06,59.84360792257283
2.114999999999878,Sensor5,Radar2,2.1150181733218107,-79.14573637736197,9200000000.00011,1.1989034144101081e-06,59.23477514509633
2.116999999999878,Sensor1,Radar2,2.1170179414198422,-75.80635790840364,9202139483.799414,1.1995329884583146e-06,58.42303469380685
2.116999999999878,Sensor2,Radar2,2.1170180014142366,-76.02662922518721,9199585555.313234,1.2058673747685975e-06,58.62437929629455
2.116999999999878,Sensor3,Radar2,2.1170180573524626,-77.32129549923981,9199999999.999928,1.1931532187860656e-06,59.127045950855845
2.116999999999878,Sensor4,Radar2,2.1170181146740457,-78.72348329921851,9197084654.47236,1.2502091894582756e-06,59.567714086082724
2.116999999999878,Sensor5,Radar2,2.117018164271419,-79.30630408240258,9200000000.000153,1.1980544435135288e-06,59.318449662770725
2.1209999999998774,Sensor1,Radar2,2.1210179401504092,-75.52411374825795,9200557103.87367,1.2069388325393765e-06,58.41373404482512
2.1209999999998774,Sensor2,Radar2,2.121017997040857,-76.96184761787737,9199717718.53779,1.2231879350922283e-06,59.23474280364173
2.1209999999998774,Sensor3,Radar2,2.121018059481487,-76.98684087674992,9200000000.000032,1.1932495700624946e-06,58.86033888445978
2.1209999999998774,Sensor4,Radar2,2.1210181130371857,-78.31511900843937,9198220530.343712,1.1581231332063124e-06,59.70598864560374
2.1209999999998774,Sensor5,Radar2,2.1210181741877823,-79.26515503801066,9199999999.999897,1.1978392266874507e-06,59.009821767006954
2.122999999999877,Sensor1,Radar2,2.1230179408225385,-76.09003224602405,9199880918.107452,1.2098298901953299e-06,57.61672203660903
2.122999999999877,Sensor2,Radar2,2.1230180024123593,-75.7237519041533,9200867404.005878,1.1682945330755287e-06,58.99251778125074
2.122999999999877,Sensor3,Radar2,2.12301805762704,-77.28745964750085,9200000000.000013,1.1946858932038187e-06,58.977746163595015
2.122999999999877,Sensor4,Radar2,2.1230181134452675,-78.05839333427907,9196299659.4695,1.1807884411777506e-06,58.76114957766306
2.122999999999877,Sensor5,Radar2,2.1230181687760603,-79.25574733426784,9199999999.99986,1.196002643864319e-06,59.103255981996966
2.1269999999998768,Sensor1,Radar2,2.1270179415585377,-74.70827212654204,9201194686.722303,1.2001222599237001e-06,60.361384457972214
2.1269999999998768,Sensor2,Radar2,2.127018000340825,-76.55915792618897,9199266653.284855,1.1766833887954277e-06,58.65896643961222
2.1269999999998768,Sensor3,Radar2,2.1270180587399548,-76.94519015466099,9200000000.000021,1.2026721041503043e-06,58.97739065077429
2.1269999999998768,Sensor4,Radar2,2.1270181126168097,-78.0576817786964,9202212202.02423,1.1684195201766277e-06,58.69605675594835
2.1269999999998768,Sensor5,Radar2,2.12701817220813,-79.29217112802965,9199999999.999859,1.1992120856160799e-06,59.13552725336261
